ResponseId,gender,race,educ,income,party,bz_1,bz_2,bz_3,bz_4,bz_5,bz_6,bz_7,bz_8,bz_9,bz_10,bz_11,bz_12,bz_13,bz_14,bz_15,bz_16,bz_17,bz_18,bz_19,bz_20,bz_21,bz_22,bz_23,bz_24,bz_25,bz_26,bz_27,bz_28,bz_29,bz_30,bz_31,bz_32
R_31S1FgegVzxACQD,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$40,000 to $49,999",Independent,0.057791177,0.04215251,-0.0009253975,-0.0016638362,-0.032485854,0.031067539,-0.0141846,0.0121130245,-0.014170595,0.041277908,0.007956853,-0.054282922,-0.060549725,0.041749686,-0.04646586,-0.0223846,-0.08844375,0.054866605,0.009152988,0.012910292,-0.037623722,-0.011738049,0.01231178,0.059169203,0.05334554,-0.056233305,0.042763866,-0.019680891,0.018316682,-0.01639357,0.08462338,0.041306317
R_62XrRYdKnh5yJZT,Female,White,"Some college, no degree","$50,000 to $59,999",Democrat,0.08637382,0.025230095,-0.022023909,-0.008996027,-0.018327,-0.054155182,-0.08914095,0.042398002,-0.06362295,0.053154185,0.07844877,-0.007584735,0.047246385,-0.04590174,-0.02069196,0.041184615,-0.0783211,-0.017016321,0.070667684,-0.00077764224,0.018089052,-0.07560302,-0.009194748,-0.0186437,-0.09761046,-0.04499813,0.062235866,-0.02840728,0.07406956,0.009217602,0.070698455,0.07250597
R_6DXGPqH3EwcUDLB,Male,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$125,000 to $149,999",Republican,-0.019877216,-0.016255831,-0.008024873,-0.022638397,-0.06541256,0.007851074,-0.020787692,0.04643976,-0.0007011611,0.10063521,0.03349843,0.13368893,-0.07709034,-0.0034725736,-0.12254134,-0.025642151,-0.023575868,-0.040196646,0.052299652,0.031251114,0.01698072,-0.03649979,-0.028509066,0.0651773,-0.0507582,0.0049029486,-0.011989727,0.028697534,0.03708834,0.048191715,0.059031446,0.009428116
R_1kpgpNvGGJzTsIx,Male,White,High school diploma or GED,"$35,000 to $39,999",Independent,0.015793651,0.040779173,-0.0025580432,-0.07893864,0.024944386,-0.030816067,-0.019787371,0.06119677,-0.052564196,0.08518359,0.08015236,-0.03273562,0.020076169,0.0341423,-0.022725243,-0.0018410012,0.049896225,-0.008822896,-0.034757223,0.02179902,-0.016783938,-0.0800104,0.073413506,0.11256857,-0.04278761,-0.12536725,0.09868691,-0.07512003,0.061282963,0.04089813,0.048411414,0.06493631
R_3dbrK5kzWrcgplf,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$75,000 to $99,999",Independent,0.07760368,0.0492058,0.010632219,-0.0030766292,-0.0030976874,0.07803202,0.011717176,0.02532836,-0.046610177,0.07665811,0.026054312,-0.07337591,-0.012081284,0.053091615,-0.009401958,0.015715474,-0.010061252,0.046354637,-0.025546066,0.0626337,-0.029936552,-0.01468204,-0.06087812,0.017614665,0.040211495,-0.033511315,-0.023289539,0.057124864,0.0133246295,-0.071330056,0.11021792,0.013192231
R_5gvedhQAeGSE8iO,Female,White,High school diploma or GED,"$40,000 to $49,999",Independent,0.036655474,0.046268526,0.036695145,-0.013372447,-0.013152547,0.052874148,0.0021032235,0.02403298,-0.016846385,0.1039766,-0.006359455,0.013198135,0.004361887,0.088720664,-0.0091876555,-0.039221603,-0.081499934,0.052899793,0.052437533,0.018699002,-0.07167333,-0.024630133,0.009765117,0.06987572,0.0607718,-0.08164956,0.019838203,-0.06545433,0.0058117704,-0.0813823,0.06791208,0.066919036
R_1S9Clw1WSmIAacx,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$75,000 to $99,999",Democrat,0.11936274,0.025471907,-0.069181636,0.07257597,-0.05418983,-0.0043403427,0.022298034,0.035689466,-0.024307013,0.048186086,0.111891046,-0.0026289301,0.024688086,0.01861165,0.09773586,0.030938642,-0.0046025356,0.039547745,-0.023282228,0.11048507,0.042832103,-0.07955508,-0.04955917,-0.054248076,-0.02089702,-0.03435979,0.034249626,0.009574223,0.018861419,-0.06217575,0.09588764,-0.030186748
R_5pYbcfATPJ0dd1q,Male,Asian or Asian American,"Some college, no degree","$50,000 to $59,999",Independent,-0.008034863,0.037728556,0.024316393,-0.031132579,0.023111215,-0.05124734,-0.037037693,0.083261274,0.03575363,0.04465861,0.044914197,0.0061562853,-0.0056428886,0.017572148,-0.008756656,0.03400996,0.022037286,0.010119877,-0.03660622,0.01796348,0.04410262,-0.08507732,0.0005486198,0.02894859,-0.015612267,-0.07512111,0.08782157,-0.030249424,0.05596568,0.057164863,0.008103684,0.07888231
R_5RbkFFz4ft5VU09,Female,White,High school diploma or GED,"$100,000 to $124,999",Independent,0.019942109,0.022418132,0.060741723,0.014177315,0.007388868,0.024629569,-0.026486982,0.032102726,-0.0038898634,0.11902785,0.0075014196,-0.021046627,0.06668015,0.07414992,0.020817228,0.013596771,-0.037229232,0.086569004,0.029312253,-0.011521777,-0.04395895,-0.04076444,-0.004086655,0.046990983,-0.019600205,-0.10738956,0.0037628973,-0.020258201,0.040589523,-0.047937416,0.038631696,0.048970886
R_6z86abOq9aL2hMx,Male,American Indian or Alaska Native,"Some college, no degree","$75,000 to $99,999",Democrat,0.04972891,0.06594821,-0.062513664,-0.019664738,0.048234846,-0.03467824,0.02633505,0.07622125,0.020586848,0.05779217,0.064104795,-0.030970007,0.01556667,0.030855142,0.049197085,0.00064387685,0.060580403,-0.010258401,-0.01536642,0.093613654,0.024536189,-0.07697322,-0.0597329,-0.043365914,0.031708892,-0.048662778,-0.0019846936,-0.0035926467,0.06901401,-0.08568942,0.07727247,0.066773
R_6P6OjJkH6gUOrhn,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$60,000 to $74,999",Independent,0.011125882,0.0441949,0.030125223,-0.05064156,0.0585025,0.031881254,-0.0059906114,0.085848786,-0.047218878,0.033819042,0.056524362,-0.032756757,-0.10033497,0.06309431,-0.06441898,-0.02487428,-0.0013579726,0.004687132,-0.03498669,0.04586404,-0.03072507,-0.03004468,0.015559114,0.07223127,0.05019631,-0.070305,0.054759596,0.016077515,0.04169365,0.018635232,0.061388854,0.075993374
R_3g25JSgclnrVVXr,Male,White,"Graduate degree (for example, Master's degree or doctorate)","$150,000 or more",Independent,0.055406004,0.006634573,0.04851773,0.008462572,-0.03192202,-0.027017174,-0.01991849,0.053270664,0.059220124,0.03779377,0.05143081,-0.034866877,0.0015615643,0.058729187,0.02260341,0.024154907,0.083576754,0.029929284,-0.06232119,0.027299518,0.027670238,-0.070474364,0.04573816,0.03504229,-0.0072821714,-0.09454275,0.13308293,-0.023028677,0.072167195,0.051191874,0.036796696,0.055525415
R_3mCQaSzgImsIy7b,Male,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$5,000 to $9,999",Republican,0.01460005,0.03271525,-0.031426862,-0.026488546,-0.065618634,0.014246019,-0.012120167,0.05321649,-0.03914896,0.12680127,0.030120628,0.12098671,-0.041696966,0.04061562,-0.08502014,-0.021061558,0.010139782,-0.036879685,0.04247602,0.044833064,0.021234117,0.002740054,-0.056418747,0.04653062,-0.0045891795,-0.0069823903,-0.0364691,0.04960788,0.032596774,-0.039210394,0.09930471,-0.0011382252
R_6hhgTBRLb8n6G6f,Male,White,High school diploma or GED,"$10,000 to $14,999",Independent,0.007414543,0.03782192,0.019464632,-0.025481578,0.029806197,0.0022188784,-0.018591166,0.062156394,-0.03416822,0.060822055,0.083019465,-0.0038894909,0.026101517,0.016189089,-0.01324519,-0.015780315,0.0009846818,0.004389731,-0.009073086,0.039757345,-0.036677178,-0.09080203,0.073991075,0.06515972,-0.06863039,-0.056274556,0.07311311,-0.019745087,0.037887778,-0.004128094,0.055404276,0.103313655
R_7m2ahXZkjfMRM4C,Female,White,High school diploma or GED,"$75,000 to $99,999",Independent,0.014549748,0.042468797,0.042183,-0.0008121915,0.0043227966,0.05312519,0.019736022,0.0039450293,-0.07897094,0.12289653,0.030573718,0.0064963102,0.0569786,0.099157706,0.064181514,-0.040205013,-0.010792399,0.08993086,0.036849063,0.03192077,-0.021123873,-0.035456643,-0.07580819,0.029395951,0.014110001,-0.05170697,-0.032056205,-0.004319475,-0.016909977,-0.06857209,0.07712002,0.0436922
R_72uAE5cH7M8RxNn,Male,American Indian or Alaska Native,"Some college, no degree","$20,000 to $24,999",Independent,0.024205558,0.073221155,0.025260303,-0.028766695,0.04489119,-0.031861722,-0.02313273,0.06613437,0.07943436,0.0027940492,-0.021183472,-0.046698596,-0.04774844,0.089268915,-0.024797283,-0.017176984,0.03147176,-0.010167168,0.0001383333,0.019156603,-0.03597886,-0.04510842,-0.06684223,0.029715126,0.022603411,-0.08327162,0.07147913,0.0147086065,0.08781057,-0.04288775,-0.008835392,0.17866404
R_6jRE0flMWWvs2xX,Female,White,High school diploma or GED,"$15,000 to $19,999",Democrat,0.05395739,0.027585816,0.00081167184,-0.042294968,-0.010096223,-0.08395858,-0.07381663,0.0056290464,-0.033332206,0.09138318,0.019891445,0.003837359,0.045955844,0.003216208,-0.09110547,0.012136821,-0.09605402,0.039815024,0.011162028,-0.017108679,-0.05004801,-0.051678788,0.0054750284,0.08109957,-0.047182504,-0.18215325,0.09576053,-0.07680282,0.023549229,-0.022524385,0.046270635,0.04376076
R_1Qt13g6jZtuyxoB,Male,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$15,000 to $19,999",Republican,0.0065616257,-0.034923747,0.0028971173,-0.099193074,-0.036678135,-0.09729108,0.0026003197,0.036889937,0.03764624,0.03993854,0.03841377,0.09946003,-0.06727119,0.0030279283,-0.07260569,-0.015883222,0.025293171,0.025355771,0.010853248,0.004496209,-0.0037535084,-0.058220748,-0.09257097,-0.024317812,0.004561996,-0.029969968,0.060769435,-0.0024091857,0.059445977,0.0688969,-0.00012227905,0.033932503
R_6wAHl9iMSLhNso1,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$150,000 or more",Democrat,0.10336059,-0.028167838,0.01016047,0.08277621,-0.08637017,-0.05389014,-0.05820968,-0.022585988,0.033436812,0.037736516,0.07142989,-0.021487283,0.054147746,-0.012210757,0.028636064,0.02909181,-0.00883683,0.011493299,0.033834815,-0.0040132278,0.06746701,-0.0662912,0.018607605,0.019005124,-0.018501047,-0.092253186,0.09436126,-0.048026636,0.037864223,0.023847036,0.07348779,0.024063533
R_5L57IGCFHhruA0x,Female,White,High school diploma or GED,"$60,000 to $74,999",Independent,0.011109225,0.032710303,0.07136769,-0.04482799,0.025278352,0.025464583,-0.035490382,0.04322579,-0.03842102,0.08092174,0.02079407,0.019492365,0.026566794,0.070094556,-0.054648288,-0.006507875,-0.08793745,0.05697996,0.036785398,-0.01909844,-0.06850312,-0.044798862,-0.013369758,0.05103493,-0.026680699,-0.11592669,0.016192336,-0.030107405,0.042179722,-0.018590335,0.009354282,0.09036489
R_3DMPYmCvrvj78FI,Female,White,"Some college, no degree","$60,000 to $74,999",Democrat,0.07209211,0.016044956,-0.018989235,-0.018789258,-0.015062574,-0.031214682,-0.04581169,0.025894739,-0.06562929,0.053542115,0.07701968,-0.0068463897,0.020913195,-0.00017054973,-0.029044779,0.007472698,-0.07758917,0.0051199123,0.056056667,-0.004781564,0.0049521993,-0.0832537,-0.029438917,0.003805336,-0.062968224,-0.056162216,0.07131379,-0.011074487,0.07192052,0.0009035934,0.046975333,0.06733973
R_3DZb2QI5ug7r3zh,Female,Black or African American,"Associate's degree (for example, AA or AS)","$25,000 to $29,999",Republican,0.022090273,0.0036828215,-0.055917744,0.13296251,-0.0636016,-0.0505371,-0.004878416,-0.015731975,-0.0053039743,0.13622947,0.025562447,0.12212392,0.0075930413,0.022041004,-0.007991102,-0.0647703,-0.16125216,0.018963052,0.097653285,-0.003159666,0.104848936,-0.07566842,-0.01611007,0.04160632,0.020715903,0.044416614,0.022407956,0.0333884,-0.05024307,-0.11692236,0.012037411,0.03107256
R_3rjfmo8WdC4QS3i,Male,Asian or Asian American,"Graduate degree (for example, Master's degree or doctorate)","$75,000 to $99,999",Democrat,0.035284176,-0.01979048,-0.075639404,0.053051535,-0.057958845,-0.059433986,0.014444981,0.09188264,-0.0055683693,0.07892459,0.114201784,0.038914923,0.041435514,0.01941204,0.10317254,0.0054898937,0.032720603,-0.014989652,-0.033781957,0.10954979,0.11826083,-0.0795435,-0.066527635,-0.04853053,-0.010094827,-0.09090345,0.0066619846,-0.091898285,0.015716176,0.01797086,0.059287705,-0.025317868
R_6IPRGtedeEaEDXr,Female,Asian or Asian American,"Graduate degree (for example, Master's degree or doctorate)","$125,000 to $149,999",Democrat,0.07528505,-0.04472382,-0.027242051,0.07764272,-0.113876775,-0.07791719,-0.05143255,0.045166668,0.035634022,0.07324219,0.087915584,0.098152526,0.0058641452,0.018892417,-0.008963846,0.04079833,-0.11902635,-0.03214094,0.041675203,0.046791025,0.14482461,-0.05138966,-0.023303108,0.025326433,0.01567915,-0.0896121,0.042099778,-0.11601974,-0.020008665,0.012975353,0.063471034,0.034063846
R_1Alj4eXOgDrgfVT,Female,White,"Some college, no degree","$25,000 to $29,999",Democrat,0.07806797,0.02135348,-0.03274038,0.03811936,-0.0100063775,0.004955559,0.02531768,-0.015592548,-0.025381826,0.010950299,0.08185008,0.016384639,-0.023336466,0.022135772,-0.0035890974,-0.049050026,-0.11821998,0.029318016,0.073735185,0.04813915,-0.019117793,-0.07826263,-0.030281764,-0.024097852,0.029517159,-0.03501239,0.05645517,0.045492943,0.030961307,-0.07224255,0.051030427,0.090361655
R_7QfqUBI9W4CoiWt,Female,Other,"Graduate degree (for example, Master's degree or doctorate)","$30,000 to $34,999",Democrat,0.083514646,-0.021648796,-0.016257105,0.039142292,-0.09947872,-0.023455365,-0.036524184,0.047778256,0.0015300559,0.12853095,0.06384522,0.0510867,-0.014891859,0.00423195,-0.02891443,0.122374564,-0.018817298,0.0039705634,0.013003924,0.06868804,0.07372627,-0.040163368,-0.072750725,-0.049073596,-0.012596408,-0.05902747,0.01782005,-0.05443375,-0.025942752,-0.05348355,0.11467669,0.040088683
R_3pWzcEbLzJvK9bg,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$30,000 to $34,999",Democrat,0.009599391,0.013588743,0.0032263473,0.032707375,-0.006271305,0.039973654,0.0037406124,0.027045619,-0.08610494,0.09918841,0.08576208,0.036631357,-0.050965425,0.052982863,-0.08062183,0.012238067,-0.07299032,0.017105768,0.056717638,0.029184291,0.03286285,-0.04063064,-0.029207502,-0.013843704,0.015043041,-0.089852214,0.0103478655,0.059954334,-0.011521054,-0.055856995,0.084274136,0.03416694
R_6Nimw1WDU6UL4Qx,Male,Asian or Asian American,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Democrat,-0.005060752,-0.032903988,0.0015638731,0.00872436,-0.05115895,-0.063583374,-0.044366866,0.040283605,0.0071397955,0.081627116,0.026584795,0.012929133,-0.008472716,0.043383118,0.004552056,0.009900471,0.026979659,0.0040611713,-0.049452156,0.009433042,0.084485054,-0.07078522,0.024656154,0.0336087,0.049677756,-0.09199875,0.0797259,-0.067962475,0.05217605,0.03659738,0.06097748,0.024254993
R_12W1CjwdrL1Uwzq,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$50,000 to $59,999",Democrat,0.053194866,0.007287475,-0.012592406,-0.03136797,-0.0034110397,-0.014517324,-0.056091014,0.053203344,-0.07330855,0.06843974,0.049323723,-8.187001e-05,-0.011276866,-0.03196722,-0.07075698,0.030036619,-0.0734475,0.0046626516,0.05626476,0.025573296,0.012086367,-0.044903625,0.027783364,0.0022376708,-0.016480802,-0.05716513,0.05140644,-0.0075848782,0.04483555,0.0017527696,0.0803527,0.040261332
R_1qX6CAuIi24Feug,Female,Black or African American,"Some college, no degree","$15,000 to $19,999",Democrat,0.0640042,-0.010748608,-0.042289905,-0.09910173,-0.056959227,-0.11749007,-0.028999778,-0.0010819766,0.023889702,0.07044378,0.03812248,0.06348736,0.013749582,-0.020186363,0.0036524688,0.043259367,0.026735112,0.06714068,0.025222685,0.0041840198,0.015756192,-0.089330904,-0.18575467,-0.04828984,0.026007025,-0.044540323,0.055423643,-0.053151663,0.05141396,0.02101525,0.024429938,0.017562611
R_67VDoOmJWLaKejC,Male,White,"Graduate degree (for example, Master's degree or doctorate)","$125,000 to $149,999",Independent,0.019480173,-0.0024744507,-0.006193783,-0.02204401,0.000121444464,0.037012625,0.0053963717,0.08518394,0.014875507,0.04819364,0.085221946,-0.02674835,-0.056992084,0.008001951,-0.046110727,-0.019492194,-0.022937048,-0.013023205,0.0022471955,0.06650418,0.03666996,-0.050509863,0.009365822,0.054233346,0.0074453736,-0.06692065,0.05271679,-0.003433166,0.026525602,0.06754321,0.011825314,0.05596722
R_3TpWUvW0izbgUyB,Female,Asian or Asian American,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Democrat,0.045231037,-0.023894764,-0.007208675,0.06717064,-0.09887587,-0.07672764,-0.090329796,-0.0008672364,0.0392656,0.07253685,0.010757179,-0.025934096,0.012900749,0.019577546,8.2348706e-05,0.05452633,-0.014823666,-0.001962286,0.01210361,-0.040715836,0.10342168,-0.04718219,0.008047297,0.028656049,0.02934875,-0.09774311,0.0478483,-0.054570664,0.0052863928,0.0101766335,0.053465284,-0.01873453
R_6QPQlp4bcmuCGvW,Female,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$125,000 to $149,999",Independent,0.040391088,0.0014845454,0.038741272,-0.0121019855,-0.059235997,0.041687336,-0.068481505,0.016268749,-0.0036084773,0.09461462,0.0070686396,0.016092606,-0.09230851,0.04674612,-0.111501314,0.03078418,-0.007320095,-0.013595102,0.11829334,0.01701971,0.02223707,-0.004154589,-0.04770125,0.03739567,-0.0028691292,-0.0078964,0.029091612,0.031382717,-0.0065800142,-0.04478288,0.060951233,0.063354656
R_3qvOqveSf9NvlWf,Male,Asian or Asian American,"Bachelor's degree (for example, BA, BS, or AB)","$75,000 to $99,999",Democrat,0.0019781534,0.004581031,-0.04192678,-0.0046907696,-0.020452678,0.00024426775,0.012298582,0.056661386,-0.049128067,0.08102911,0.0852696,0.010811224,0.01750812,0.021412726,0.041343078,-0.0263068,0.0093583185,0.011440961,-0.04998577,0.069602445,0.043508876,-0.06207988,-0.05589916,-0.016535094,0.031714812,-0.08780805,-0.033897072,-0.041282777,0.025722595,-0.026211761,0.08427438,-0.028553082
R_7hGwpMbyoFrgMlM,Female,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Democrat,0.06193152,-0.08551964,0.04817904,-0.024732545,-0.056349013,-0.075387925,-0.06887382,-0.028449006,0.049771536,0.06178654,0.023777291,-0.023682544,-0.048799984,0.00073945476,-0.06945704,0.06106174,0.067141935,0.02103003,0.060988605,-0.020294996,0.05548774,-0.031706974,-0.099703595,-0.05361297,0.022880984,-0.019962795,0.06312438,0.004821347,0.011660604,-0.014393542,0.04666434,0.03417422
R_5Rq4zTrRnAQ3Pwt,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$75,000 to $99,999",Democrat,0.11936274,0.025471907,-0.069181636,0.07257597,-0.05418983,-0.0043403427,0.022298034,0.035689466,-0.024307013,0.048186086,0.111891046,-0.0026289301,0.024688086,0.01861165,0.09773586,0.030938642,-0.0046025356,0.039547745,-0.023282228,0.11048507,0.042832103,-0.07955508,-0.04955917,-0.054248076,-0.02089702,-0.03435979,0.034249626,0.009574223,0.018861419,-0.06217575,0.09588764,-0.030186748
R_5V9iZb7TI67IGRb,Male,Other,"Some college, no degree","Less than $5,000",Democrat,0.030581553,0.031947922,-0.05865629,0.043526616,-0.045279168,-0.0747295,-0.07607363,0.019532893,0.060602594,0.04558494,0.009840875,0.028094579,-0.008579974,-0.024444979,0.0053920927,-0.017469496,-0.0584373,0.010221671,0.046444584,0.06004827,-0.001835306,-0.076880544,0.005382861,-0.0010602381,0.006336826,-0.044141855,0.053556457,0.037056725,0.022161834,-0.06337636,0.08038991,0.07383838
R_3qfVRcW6uHOh83O,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$150,000 or more",Independent,0.10207194,0.034621637,0.046919435,0.05936423,-0.07063141,-0.007801475,-0.05013221,0.009582396,0.082111716,0.03772912,0.02159612,-0.053059276,0.023359956,0.050228532,0.018254107,0.056340475,0.02769379,0.044147767,0.0011270653,-0.008358238,0.021247838,-0.044678915,0.034137905,0.03444969,-0.007901786,-0.11391332,0.08032284,-0.011251455,0.051477607,0.022059023,0.03876198,0.018147238
R_1Cl7GFdPAIO7bnu,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$15,000 to $19,999",Democrat,0.07284224,0.054187156,-0.05211399,-0.016511152,-0.026875222,-0.07626884,-0.0629005,0.017171789,-0.07987162,0.083223924,0.04003345,0.008253722,-0.068584174,0.04422371,-0.087399185,-0.0046195714,-0.09623212,0.045602832,0.053190187,-0.011474144,0.03235991,-0.057156034,0.025422402,0.06270523,0.041182127,-0.16010939,0.09607826,-0.030185468,0.024529109,0.024339534,0.08223938,0.020049565
R_5dtdU628rBipQRh,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$15,000 to $19,999",Democrat,0.11728108,0.029872417,-0.026220318,-0.01583003,-0.0757788,-0.061391402,-0.038722932,-0.008442041,-0.018819362,0.051935725,0.06622958,0.037063397,-0.0060323067,-0.005999496,-0.03910807,0.033669293,-0.08369663,0.03041113,0.048733465,0.008934865,0.034399293,-0.09099681,-0.006857293,0.018875998,0.024012534,-0.12963536,0.094058834,-0.04374679,0.011840757,0.008194522,0.07108353,0.008096038
